id;Item_Name;Category;Category_Id;Item_Buyed_Price;Item_Selling_Price 
5587;Chevallier;Tools;1;95;108.3
5588;Humbert;UNKNOWN;3;48;51.84
5589;Maillard;UNKNOWN;2;67;71.69
5590;Allard;Computing;1;20;21.4
5591;Antoine;Games;4;30;32.1
5592;Le Gall;UNKNOWN;5;11;12.65
5593;Barbe;Cooking;6;72;78.48
5594;Lamy;UNKNOWN;2;83;89.64
5595;Peron;Tools;1;70;77.0
5596;Rousseau;UNKNOWN;4;50;57.5
5597;Chauveau;Tools;3;73;80.3
5598;Joseph;Computing;5;99;105.93
5599;Rolland;Computing;2;36;39.24
5600;Chevalier;Furniture;6;78;88.14
5601;Jean;Games;3;55;59.95
5602;Payet;UNKNOWN;4;88;92.4
5603;Aubert;Computing;5;48;51.84
5604;Dos Santos;Tools;4;20;22.2
5605;Dupuis;Games;1;65;71.5
5606;Maillet;Furniture;1;31;33.17
5607;Maury;UNKNOWN;2;17;19.38
5608;Lemoine;Cooking;3;56;63.84
5609;Ollivier;Games;6;81;89.91
5610;Hamon;UNKNOWN;4;62;69.44
5611;Lelievre;Games;4;30;32.7
5612;Jacquot;UNKNOWN;2;64;71.68
5613;Guillaume;Computing;6;54;61.56
5614;Camus;Games;5;78;84.24
5615;Schneider;Furniture;5;46;50.14
5616;Boucher;Cooking;3;43;45.58
5617;Gosselin;Furniture;2;80;91.2
5618;Brun;Computing;6;65;69.55
5619;Clement;Tools;5;96;110.4
5620;De Sousa;UNKNOWN;5;35;37.1
5621;Hernandez;Computing;1;97;105.73
5622;Schneider;Tools;2;85;93.5
5623;Berger;Cooking;3;93;98.58
5624;Klein;Tools;5;88;99.44
5625;Lamy;Tools;5;55;62.7
5626;Marty;Cooking;4;24;25.2
5627;Imbert;Computing;6;34;36.04
5628;Neveu;Computing;5;53;59.36
5629;Rocher;UNKNOWN;6;40;45.2
5630;Bousquet;Games;6;77;86.24
5631;Lesage;Computing;6;51;56.61
5632;Pascal;Furniture;4;35;39.55
5633;Lefevre;Furniture;2;51;57.12
5634;Barbier;Games;4;81;85.86
5635;Guillot;Computing;4;11;12.54
5636;Normand;UNKNOWN;4;83;94.62
5637;Weber;Tools;6;61;65.27
5638;Chauvet;Furniture;3;64;67.2
5639;Clerc;Computing;2;78;83.46
5640;Marion;Furniture;4;44;47.96
5641;Mallet;Cooking;4;11;12.43
5642;Lenoir;Games;2;79;89.27
5643;Gros;UNKNOWN;4;26;27.82
5644;Dupuy;UNKNOWN;3;83;95.45
5645;Lebreton;Tools;1;92;104.88
5646;Delahaye;UNKNOWN;3;78;81.9
5647;Dumont;Games;5;60;68.4
5648;Antoine;Computing;1;36;38.16
5649;Royer;UNKNOWN;3;75;83.25
5650;Guillaume;Computing;2;75;81.0
5651;Ollivier;Tools;3;88;93.28
5652;Hubert;UNKNOWN;3;95;108.3
5653;Bonneau;Furniture;1;86;98.9
5654;Berthelot;Furniture;5;48;53.76
5655;Gillet;Games;2;14;15.54
5656;Caron;Games;6;42;44.1
5657;Diallo;Computing;6;73;78.11
5658;Aubry;Tools;5;86;96.32
5659;Garcia;UNKNOWN;3;49;55.37
5660;Boulanger;Tools;2;72;76.32
5661;Olivier;Computing;2;28;29.68
5662;Charrier;Games;2;34;37.06
5663;Charpentier;Games;5;79;83.74
5664;Chauvin;Tools;2;48;55.2
5665;Rousset;Tools;4;72;82.8
5666;Leleu;Tools;3;87;93.96
5667;Roger;Furniture;2;47;52.64
5668;Le Roux;Furniture;6;79;84.53
5669;Garcia;Tools;1;36;39.24
5670;Gimenez;Games;2;22;25.3
5671;Fernandez;Cooking;1;73;78.84
5672;Maillot;Cooking;4;64;71.04
5673;Meunier;UNKNOWN;5;59;63.13
5674;Samson;Furniture;3;93;103.23
5675;Gomes;Tools;4;86;92.02
5676;Carlier;UNKNOWN;5;55;58.85
5677;Courtois;Furniture;4;78;83.46
5678;Foucher;Computing;6;49;55.37
5679;Maurice;UNKNOWN;5;39;42.12
5680;Rodriguez;UNKNOWN;1;64;69.76
5681;Humbert;Cooking;4;83;92.96000000000001
5682;Blanchet;Games;4;88;101.2
5683;Martinez;Furniture;1;11;12.1
5684;Mathieu;Games;3;16;17.92
5685;Laine;Cooking;2;18;19.08
5686;Lebreton;Computing;2;98;112.7
5687;Rolland;UNKNOWN;3;96;108.48
5688;Lacombe;Cooking;6;25;27.25
5689;Masson;Furniture;2;93;101.37
5690;Ferrand;Furniture;4;39;43.68
5691;Maillet;UNKNOWN;3;47;51.230000000000004
5692;Maurice;Computing;1;52;55.12
5693;Bernier;Games;4;38;39.9
5694;Gros;Computing;4;84;95.76
5695;Sanchez;Tools;4;79;88.48
5696;Marques;Furniture;2;79;90.06
5697;Jacquot;Tools;1;39;41.73
5698;Mahe;Computing;4;63;69.93
5699;Lenoir;Games;5;73;83.95
5700;Berthelot;Games;2;36;41.04
5701;Hoarau;Furniture;3;23;24.38
5702;Godard;Games;3;55;62.7
5703;Denis;Computing;5;60;69.0
5704;Ollivier;UNKNOWN;6;10;10.5
5705;Fischer;Furniture;1;79;88.48
5706;Joseph;UNKNOWN;5;36;38.52
5707;Carre;Furniture;4;43;48.59
5708;Rolland;Games;2;97;108.64
5709;Alves;Games;1;40;44.0
5710;Denis;Cooking;2;61;70.15
5711;Henry;Tools;1;32;35.52
5712;Traore;Furniture;3;33;37.29
5713;Mallet;Computing;5;10;11.2
5714;Benoit;Furniture;3;83;87.98
5715;Menard;Cooking;6;14;15.82
5716;Gilbert;Games;5;96;108.48
5717;Hardy;Cooking;1;97;109.61
5718;Gomes;Computing;6;44;46.64
5719;Boulay;Cooking;2;94;105.28
5720;Pasquier;Furniture;1;33;34.65
5721;Letellier;Computing;4;24;25.92
5722;Riou;Tools;5;90;98.1
5723;De Sousa;Computing;5;81;89.91
5724;Collet;Furniture;1;47;51.7
5725;Perez;Cooking;5;77;81.62
5726;Jourdan;Games;6;61;65.88
5727;Traore;Furniture;5;99;110.88
5728;Guyot;Cooking;6;30;32.1
5729;Legendre;Games;6;80;88.8
5730;Martinez;Cooking;4;42;44.1
5731;Riou;UNKNOWN;1;56;62.72
5732;Peltier;Computing;5;53;57.24
5733;De Oliveira;Computing;2;11;11.88
5734;Durand;Cooking;5;72;82.8
5735;Roy;Computing;6;45;48.6
5736;Seguin;Computing;5;61;64.66
5737;Gilbert;Computing;5;18;20.52
5738;Paul;Games;3;24;25.68
5739;Blin;Cooking;5;14;15.4
5740;Maillard;Computing;3;32;36.8
5741;Garnier;Cooking;4;80;90.4
5742;Dos Santos;UNKNOWN;4;64;72.96000000000001
5743;Fleury;Tools;6;51;54.57
5744;Colin;Computing;3;48;50.88
5745;Gomez;Cooking;6;13;13.65
5746;Alves;UNKNOWN;5;51;57.12
5747;Lefevre;Computing;5;52;55.64
5748;Peron;UNKNOWN;4;65;71.5
5749;Pinto;Games;3;36;40.32
5750;Gallet;Furniture;6;84;93.24
5751;Guyon;Cooking;5;27;29.43
5752;Pichon;Furniture;1;70;78.4
5753;Reynaud;UNKNOWN;1;21;22.05
5754;Michaud;Furniture;3;58;61.48
5755;Pichon;UNKNOWN;3;52;55.64
5756;Potier;Games;5;81;86.67
5757;Leconte;Games;5;66;69.96
5758;Daniel;Furniture;1;72;78.48
5759;Nguyen;Furniture;2;14;15.82
5760;Peron;Tools;3;94;103.4
5761;Diaz;Tools;3;32;36.8
5762;Colin;Computing;3;70;74.9
5763;Blin;Cooking;3;17;18.36
5764;Pierre;Tools;6;35;37.45
5765;Legros;Cooking;4;59;64.31
5766;Hamel;Furniture;4;76;82.08
5767;Seguin;Cooking;6;83;95.45
5768;Lucas;Games;1;55;63.25
5769;Foucher;Games;5;73;78.84
5770;Blin;Cooking;6;31;34.1
5771;Gallet;Computing;4;84;92.4
5772;Chevalier;Furniture;4;72;76.32
5773;Gonzalez;Computing;1;42;45.36
5774;Renard;Furniture;5;99;110.88
5775;Julien;Computing;3;82;91.84
5776;Valentin;Furniture;4;75;81.0
5777;Schmitt;Games;1;48;51.36
5778;Guerin;Computing;3;39;42.9
5779;Weiss;Cooking;1;25;27.5
5780;Simon;UNKNOWN;6;47;51.7
5781;Thomas;Tools;4;60;64.2
5782;Hoareau;Games;4;82;88.56
5783;Thierry;Cooking;4;39;42.9
5784;Allard;Cooking;2;28;31.64
5785;Hebert;Games;1;16;18.240000000000002
5786;Laine;Games;5;95;104.5
5787;Maury;Tools;3;87;95.7
5788;Leroy;UNKNOWN;4;21;23.73
5789;Alves;Games;2;77;83.16
5790;Diallo;Tools;5;67;73.03
5791;Pineau;Computing;1;72;79.2
5792;Leger;Tools;1;74;82.14
5793;Bonneau;Computing;2;62;67.58
5794;Neveu;Furniture;3;90;101.7
5795;Laporte;Tools;3;25;27.0
5796;Duval;Cooking;4;66;71.28
5797;Lagarde;Furniture;5;55;59.95
5798;Vaillant;Computing;4;30;34.5
5799;Fouquet;Computing;2;14;15.120000000000001
5800;Marie;Furniture;4;10;10.6
5801;Garnier;Tools;4;49;54.88
5802;Chretien;UNKNOWN;1;34;35.7
5803;Faivre;Cooking;3;26;27.3
5804;Leroy;Computing;2;24;27.6
5805;Normand;Games;3;60;66.0
5806;Rey;UNKNOWN;1;38;41.04
5807;Rey;Tools;3;85;92.65
5808;Coulon;Games;3;26;28.6
5809;Charpentier;UNKNOWN;1;71;76.68
5810;Maillot;Tools;4;46;51.980000000000004
5811;Bazin;Computing;1;46;49.68
5812;Turpin;Computing;6;26;29.12
5813;Maillard;Games;5;66;75.24
5814;Peron;Computing;2;35;38.15
5815;Laroche;Games;6;92;102.12
5816;Ruiz;UNKNOWN;4;96;102.72
5817;Torres;Tools;6;68;75.48
5818;Gros;Computing;5;98;104.86
5819;Torres;Tools;3;27;28.62
5820;Brunet;Computing;2;57;63.269999999999996
5821;Olivier;Cooking;2;22;23.54
5822;Rodriguez;Cooking;5;24;26.4
5823;Adam;Furniture;4;17;19.38
5824;Charpentier;Cooking;3;65;68.25
5825;Evrard;Furniture;1;17;19.21
5826;Chevallier;Games;5;48;51.84
5827;Blondel;Computing;4;52;56.16
5828;Menard;Furniture;1;86;92.02
5829;Baron;Computing;2;92;96.6
5830;Leroux;Tools;5;68;71.4
5831;Carre;Furniture;1;79;90.06
5832;Dumas;Cooking;6;93;101.37
5833;Boutin;Furniture;6;23;24.84
5834;Fernandes;UNKNOWN;5;81;85.86
5835;Tessier;Games;4;44;48.4
5836;Becker;Games;3;79;89.27
5837;Allard;Tools;3;42;44.52
5838;Bodin;UNKNOWN;6;70;74.2
5839;Marion;Tools;1;73;83.22
5840;Loiseau;UNKNOWN;1;16;17.76
5841;Blin;Cooking;4;84;90.72
5842;Picard;Games;5;11;12.54
5843;Le Gall;Computing;5;52;58.24
5844;Texier;Furniture;2;96;107.52
5845;Baron;UNKNOWN;1;33;36.63
5846;Chartier;Computing;2;79;86.11
5847;Moulin;UNKNOWN;6;74;77.7
5848;Dupont;Tools;3;99;109.89
5849;Lefort;Furniture;4;91;100.1
5850;Gauthier;Games;4;10;10.9
5851;Lemoine;Computing;3;95;103.55
5852;Hamon;Games;4;53;59.89
5853;Le Roux;Cooking;2;25;28.75
5854;Gros;Games;3;41;43.46
5855;Levy;UNKNOWN;4;52;59.8
5856;Roux;Furniture;2;75;78.75
5857;Martineau;Games;6;79;90.85
5858;Lucas;Furniture;1;10;10.7
5859;Berthelot;UNKNOWN;6;22;23.98
5860;Andre;UNKNOWN;1;91;102.83
5861;Lambert;UNKNOWN;3;52;56.16
5862;Valentin;Tools;3;72;77.04
5863;Daniel;UNKNOWN;3;82;88.56
5864;Seguin;Games;1;48;54.24
5865;Vaillant;Tools;6;76;83.6
5866;Morel;Games;3;43;46.44
5867;Peron;UNKNOWN;2;96;109.44
5868;Marin;Cooking;6;70;73.5
5869;Marques;UNKNOWN;4;33;34.98
5870;Rousset;Computing;3;92;99.36
5871;Dos Santos;Games;5;32;34.24
5872;Dufour;Furniture;3;20;21.0
5873;Peltier;Furniture;2;74;80.66
5874;Masson;Cooking;2;76;85.12
5875;Laroche;Games;4;69;73.83
5876;Pages;Tools;5;38;40.28
5877;Regnier;UNKNOWN;5;79;87.69
5878;Bernier;Games;2;41;45.1
5879;Colas;Games;5;83;92.96000000000001
5880;Dias;Cooking;1;95;106.4
5881;Pierre;Tools;5;70;75.6
5882;Mary;Tools;4;82;90.2
5883;Regnier;Cooking;5;69;75.9
5884;Menard;Games;4;77;85.47
5885;Charpentier;Computing;1;59;64.31
5886;Laporte;Furniture;2;77;80.85
5887;Marty;Cooking;6;84;96.6
5888;Reynaud;Tools;3;36;37.8
5889;Jacquet;Games;6;77;83.93
5890;Raynaud;Cooking;5;52;59.28
5891;Parent;Tools;3;35;37.8
5892;Pierre;Computing;6;36;38.52
5893;Delannoy;Games;3;90;98.1
5894;Imbert;UNKNOWN;5;58;64.96
5895;Barre;Computing;3;72;78.48
5896;Allard;Tools;4;25;26.25
5897;Gallet;Tools;2;97;102.82
5898;Gerard;Tools;6;20;22.8
5899;Lemaitre;Computing;3;12;13.2
5900;Etienne;Games;3;21;22.47
5901;Barre;UNKNOWN;2;89;97.9
5902;Lemoine;Computing;4;74;80.66
5903;Gros;UNKNOWN;4;50;57.5
5904;Thomas;Tools;4;48;54.24
5905;Huet;Cooking;6;33;37.62
5906;Colin;Furniture;5;90;95.4
5907;Colas;Computing;5;14;14.98
5908;Paul;Games;2;78;88.92
5909;Verdier;UNKNOWN;1;72;78.48
5910;Legros;Games;5;90;99.0
5911;Martins;Furniture;3;63;66.78
5912;Giraud;Games;4;15;16.8
5913;Klein;Computing;2;77;87.01
5914;Verdier;Cooking;6;14;15.26
5915;Huet;Cooking;3;75;84.0
5916;Goncalves;Computing;2;90;94.5
5917;Mahe;UNKNOWN;5;71;77.39
5918;Marty;Computing;6;14;14.7
5919;Durand;Computing;6;81;88.29
5920;Fernandes;Computing;4;33;36.63
5921;Laroche;Games;6;31;32.55
5922;Regnier;Games;2;63;68.67
5923;Perrin;Games;2;34;38.08
5924;Grondin;Cooking;5;50;56.5
5925;Allain;Tools;5;48;55.2
5926;Teixeira;UNKNOWN;1;53;59.89
5927;Perrin;Tools;3;43;46.01
5928;Durand;Furniture;2;60;66.0
5929;Samson;Cooking;1;96;104.64
5930;Bousquet;Cooking;1;87;96.57
5931;Ramos;UNKNOWN;5;42;48.3
5932;Devaux;Games;1;64;72.32
5933;Maillet;Cooking;1;85;96.05
5934;Dumont;Tools;2;16;18.4
5935;Buisson;Furniture;3;50;56.0
5936;Mace;Cooking;3;58;66.7
5937;Bonneau;Tools;2;67;70.35
5938;Legros;Computing;3;87;98.31
5939;Marchand;UNKNOWN;5;17;18.36
5940;Levy;Games;4;56;59.36
5941;Charles;UNKNOWN;6;76;83.6
5942;Peron;Furniture;1;69;77.97
5943;Pottier;Cooking;4;13;13.78
5944;Bonneau;Computing;4;53;58.83
5945;Roger;Computing;3;80;88.8
5946;Potier;UNKNOWN;1;70;73.5
5947;Fischer;Furniture;4;17;18.87
5948;Pereira;Tools;4;58;66.7
5949;Leconte;UNKNOWN;4;32;35.52
5950;Regnier;Tools;6;73;81.76
5951;Renard;Computing;1;25;28.5
5952;Albert;Tools;5;25;27.75
5953;Leroux;Furniture;6;19;20.33
5954;Martel;Cooking;3;64;67.84
5955;Gomes;Games;3;11;12.21
5956;Chauvet;Computing;1;80;92.0
5957;Fernandes;Games;2;74;77.7
5958;Regnier;Computing;1;38;39.9
5959;Noel;Tools;1;54;59.4
5960;Hoarau;Computing;5;40;44.0
5961;Maillard;Cooking;4;80;89.6
5962;Roy;Cooking;6;47;53.58
5963;Richard;Cooking;1;60;67.2
5964;Chevalier;Computing;1;13;14.82
5965;Brunel;Games;2;75;86.25
5966;Barbe;Tools;2;85;90.1
5967;Jean;Tools;5;14;15.82
5968;Bourgeois;Furniture;5;91;101.92
5969;Fernandes;Games;4;14;15.68
5970;Meyer;Furniture;5;63;66.78
5971;Brunet;UNKNOWN;6;66;75.24
5972;Roche;Tools;6;56;62.16
5973;Gimenez;Tools;6;50;54.0
5974;Guyot;UNKNOWN;3;50;56.0
5975;Girard;Tools;3;81;93.15
5976;Delaunay;Tools;1;37;41.81
5977;Torres;UNKNOWN;1;62;70.06
5978;Roche;Tools;4;97;103.79
5979;Durand;Games;5;29;33.06
5980;Hoarau;Games;6;40;43.6
5981;Vasseur;Games;6;67;71.69
5982;Ribeiro;Computing;1;33;37.62
5983;Chauvin;UNKNOWN;3;10;10.8
5984;Fischer;Furniture;5;57;60.99
5985;Rolland;Computing;6;81;90.72
5986;Regnier;Games;3;52;58.24
5987;Le Goff;UNKNOWN;6;16;17.92
5988;Becker;Games;5;21;23.52
5989;Baron;Cooking;1;73;79.57
5990;Seguin;Computing;6;65;68.25
5991;Chretien;Tools;5;64;73.6
5992;Etienne;Computing;4;53;56.71
5993;Antoine;Furniture;6;20;21.4
5994;Gilbert;UNKNOWN;1;23;25.07
5995;Da Costa;UNKNOWN;6;23;24.38
5996;Bailly;Games;3;86;98.9
5997;Hardy;Games;4;73;82.49
5998;Guillon;Furniture;4;49;51.45
5999;Meyer;Games;2;66;75.9
6000;Fontaine;Furniture;1;58;64.38
6001;Bruneau;Furniture;1;69;76.59
6002;Coulon;UNKNOWN;1;35;38.85
6003;Georges;Games;2;77;83.93
6004;Dias;UNKNOWN;1;23;25.759999999999998
6005;Potier;Computing;4;52;58.24
6006;Boulay;UNKNOWN;6;46;51.980000000000004
6007;Rousseau;Cooking;1;79;88.48
6008;Ferreira;Tools;6;78;81.9
6009;Moreau;Computing;5;29;32.19
6010;Potier;Tools;6;64;70.4
6011;Germain;Tools;4;66;75.9
6012;Launay;Cooking;1;13;14.56
6013;Denis;Computing;5;46;48.3
6014;Lebrun;Cooking;4;63;68.04
6015;Monnier;Computing;1;49;55.37
6016;Leleu;UNKNOWN;5;20;22.6
6017;Carre;UNKNOWN;5;10;10.9
6018;Bigot;Tools;2;32;35.84
6019;Joly;Games;3;62;66.96
6020;Barbier;Cooking;5;76;84.36
6021;Navarro;Tools;5;97;111.55
6022;Couturier;UNKNOWN;3;33;35.97
6023;Martel;UNKNOWN;5;89;101.46000000000001
6024;Picard;Games;1;62;71.3
6025;Bigot;Furniture;2;75;81.75
6026;Buisson;Computing;5;63;67.41
6027;Munoz;Tools;4;10;10.7
6028;Mace;Tools;6;71;79.52
6029;Boulay;UNKNOWN;6;88;95.04
6030;Blot;Tools;4;44;46.64
6031;Poirier;UNKNOWN;5;13;13.65
6032;Fischer;Computing;6;27;29.7
6033;Hoareau;Games;5;16;18.4
6034;Moreau;UNKNOWN;1;24;27.36
6035;Delorme;Games;1;30;33.3
6036;Costa;Furniture;3;17;18.19
6037;Bonnet;Cooking;3;12;13.32
6038;Lenoir;Furniture;2;54;56.7
6039;Joseph;Computing;4;36;41.04
6040;Adam;Games;2;84;90.72
6041;Millet;Cooking;4;18;18.9
6042;Pineau;Games;4;19;21.66
6043;Moulin;Furniture;3;60;67.8
6044;Poulain;UNKNOWN;6;56;61.04
6045;Poulain;Games;3;78;85.02
6046;Gomez;UNKNOWN;1;61;66.49
6047;Gomez;Tools;3;79;84.53
6048;Jacquet;UNKNOWN;6;49;55.37
6049;Guibert;Furniture;5;42;47.04
6050;Leclerc;Cooking;3;68;71.4
6051;Lacroix;Computing;5;86;91.16
6052;Guillet;UNKNOWN;3;80;92.0
6053;Guerin;Cooking;3;16;16.96
6054;Brunel;Furniture;2;24;26.4
6055;Rossi;UNKNOWN;2;26;29.12
6056;Techer;Computing;5;79;90.85
6057;Picard;Furniture;5;48;53.76
6058;Charrier;Games;6;99;112.86
6059;Hernandez;Computing;4;41;44.28
6060;Dufour;UNKNOWN;1;87;100.05
6061;Laroche;Cooking;6;71;75.26
6062;Fleury;Computing;1;15;16.5
6063;David;Furniture;4;85;94.35
6064;Faure;Games;6;98;102.9
6065;Giraud;Cooking;6;32;34.24
6066;Marchal;Furniture;2;99;103.95
6067;Mace;Games;2;16;17.28
6068;Boulanger;Cooking;5;48;54.24
6069;Toussaint;Computing;2;36;39.96
6070;Clerc;UNKNOWN;2;13;14.43
6071;Joseph;Tools;3;69;73.14
6072;Bruneau;Games;1;78;81.9
6073;Pichon;UNKNOWN;2;50;52.5
6074;Dubois;Furniture;5;54;59.4
6075;Raynaud;Tools;2;66;72.6
6076;Chretien;Cooking;6;29;31.03
6077;Blot;Games;2;22;24.2
6078;Renard;Furniture;3;59;66.08
6079;Masse;Furniture;1;42;47.88
6080;Bousquet;Cooking;1;72;75.6
6081;Pons;Tools;3;50;54.0
6082;Lombard;Furniture;4;63;68.04
6083;Lambert;Tools;3;41;43.46
6084;Collin;Computing;4;42;48.3
6085;Colas;Games;4;82;93.48
6086;Legros;Games;6;57;63.269999999999996
6087;Mallet;Games;3;39;41.34
6088;Briand;UNKNOWN;3;95;99.75
6089;Michaud;UNKNOWN;5;33;36.96
6090;Etienne;Tools;4;99;111.87
6091;Da Silva;Computing;1;40;45.6
6092;Munoz;Computing;1;44;47.96
6093;Dufour;Games;2;10;11.1
6094;Maillard;Cooking;6;35;36.75
6095;Jacob;Computing;3;64;72.32
6096;Germain;UNKNOWN;6;99;113.85
6097;Meyer;Computing;5;92;100.28
6098;Garcia;Computing;6;40;44.4
6099;Michaud;Tools;3;48;53.28
6100;Vincent;Games;2;99;103.95
6101;Chauvet;Tools;1;67;74.37
6102;Duval;Tools;1;46;48.3
6103;Grenier;Furniture;1;60;66.6
6104;Marchal;Tools;5;21;22.68
6105;Humbert;Cooking;4;83;92.96000000000001
6106;Petit;Games;6;19;21.28
6107;Sanchez;Computing;1;98;111.72
6108;Noel;Games;2;37;42.55
6109;Bouvier;Furniture;4;99;109.89
6110;Jean;Games;5;54;58.86
6111;Buisson;Furniture;3;43;45.58
6112;Hardy;Tools;4;61;68.32
6113;Jean;Computing;4;69;77.97
6114;Raymond;Computing;1;65;71.5
6115;Wagner;Cooking;4;30;33.9
6116;Renard;UNKNOWN;5;68;75.48
6117;Maurice;Tools;2;18;20.34
6118;Albert;Tools;5;83;95.45
6119;Maillet;Furniture;2;38;43.32
6120;Jean;UNKNOWN;4;52;59.8
6121;Gros;Furniture;2;27;29.7
6122;Duhamel;Cooking;4;53;60.42
6123;Besson;UNKNOWN;5;50;57.0
6124;Bertrand;Cooking;4;83;87.15
6125;Neveu;Games;3;50;55.5
6126;Coste;Tools;5;69;77.97
6127;Chretien;Tools;2;79;89.27
6128;Nicolas;Furniture;1;55;59.4
6129;Le Roux;Games;5;65;73.45
6130;Pruvost;Furniture;6;81;91.53
6131;Salmon;Furniture;4;91;100.1
6132;Mary;Games;3;88;93.28
6133;Blanchard;UNKNOWN;2;18;19.62
6134;Rousseau;UNKNOWN;3;12;13.56
6135;Gaillard;Tools;2;33;34.65
6136;Techer;Games;4;24;27.6
6137;De Oliveira;Computing;6;33;35.31
6138;Etienne;Tools;6;40;44.4
6139;Vallet;UNKNOWN;2;31;32.55
6140;Marin;Cooking;2;33;36.96
6141;Lamy;Cooking;4;29;30.45
6142;Ollivier;Computing;2;75;79.5
6143;Faure;Tools;1;86;92.88
6144;Joseph;Cooking;5;38;39.9
6145;Perrin;Cooking;3;50;53.0
6146;Noel;Cooking;1;52;55.12
6147;Rey;Games;1;79;82.95
6148;Duval;Computing;3;73;83.22
6149;Texier;Tools;4;39;42.9
6150;Barre;Cooking;4;50;55.0
6151;Thierry;Tools;6;25;28.75
6152;Ledoux;Furniture;6;76;87.4
6153;Lacroix;Cooking;6;63;66.78
6154;Bertrand;Computing;4;39;42.9
6155;Perrier;Tools;1;54;58.86
6156;Benard;Computing;1;28;30.52
6157;Techer;Computing;2;65;74.1
6158;Hebert;Cooking;2;66;71.94
6159;Toussaint;Furniture;5;35;39.55
6160;Briand;UNKNOWN;6;59;66.08
6161;Maillard;Games;4;28;32.2
6162;Jacquet;Games;6;83;88.81
6163;Renaud;Games;2;87;100.05
6164;Louis;Cooking;3;52;57.2
6165;Fontaine;Games;6;71;78.1
6166;Devaux;Furniture;3;45;51.75
6167;Chauvet;Games;2;22;23.32
6168;Benard;Games;3;94;107.16
6169;Boyer;Tools;5;46;50.6
6170;Da Costa;UNKNOWN;3;71;74.55
6171;Perrier;UNKNOWN;2;51;54.57
6172;Lemoine;Furniture;2;92;98.44
6173;Charrier;Tools;5;82;91.02
6174;Mahe;Furniture;3;43;49.019999999999996
6175;Klein;UNKNOWN;3;50;57.0
6176;Guyon;UNKNOWN;4;55;59.4
6177;Teixeira;Computing;5;59;67.85
6178;Goncalves;Furniture;1;98;110.74
6179;Lacroix;Computing;5;91;102.83
6180;Garcia;Cooking;2;77;87.78
6181;Meunier;Tools;6;33;34.65
6182;Albert;Computing;1;74;82.88
6183;Benoit;Tools;4;21;22.47
6184;Francois;Games;2;23;25.759999999999998
6185;Bonnet;UNKNOWN;3;32;34.56
6186;Leblanc;Cooking;6;30;33.6
6187;Roussel;UNKNOWN;6;14;14.7
6188;Roger;Furniture;4;79;88.48
6189;Bourdon;Furniture;3;60;63.0
6190;Lecoq;Cooking;6;22;24.42
6191;Petit;Computing;3;87;94.83
6192;Pierre;Games;3;60;63.6
6193;Robin;UNKNOWN;5;97;101.85
6194;Poulain;Furniture;1;30;34.5
6195;Guibert;Computing;1;64;69.12
6196;Briand;Computing;5;61;66.49
6197;Pichon;Cooking;3;20;21.6
6198;Philippe;Games;3;70;79.8
6199;Evrard;Games;3;55;63.25
6200;Letellier;Computing;2;74;79.18
6201;Arnaud;Cooking;2;31;35.65
6202;Berger;Tools;4;93;102.3
6203;Dubois;Tools;5;62;69.44
6204;Clerc;Games;3;83;90.47
6205;Delorme;Tools;3;82;92.66
6206;Devaux;Games;3;42;44.94
6207;Pons;UNKNOWN;2;61;67.1
6208;Paris;UNKNOWN;6;75;84.75
6209;Girard;Furniture;4;63;69.93
6210;Carlier;Cooking;3;57;64.41
6211;Dijoux;Games;3;16;17.92
6212;Chartier;Games;4;40;44.4
6213;Rodriguez;Tools;1;85;93.5
6214;Navarro;Cooking;4;37;42.55
6215;Alexandre;Cooking;1;44;46.64
6216;Payet;UNKNOWN;4;63;71.19
6217;Fournier;Computing;2;76;83.6
6218;Berthelot;Games;5;99;104.94
6219;Petit;Cooking;1;50;55.5
6220;Boucher;Games;5;59;63.72
6221;Pereira;UNKNOWN;5;83;95.45
6222;Guilbert;Games;1;43;49.45
6223;Gillet;Tools;5;71;80.94
6224;Lopez;Games;3;45;47.7
6225;Giraud;Games;1;13;14.56
6226;David;Computing;5;54;58.86
6227;Pascal;UNKNOWN;6;74;79.92
6228;Ramos;Computing;6;86;94.6
6229;Delahaye;Tools;6;25;27.0
6230;Marie;UNKNOWN;5;54;62.1
6231;Fernandes;Computing;5;25;27.5
6232;Marion;Games;5;76;81.32
6233;Vincent;Computing;5;32;34.56
6234;Normand;Furniture;4;67;76.38
6235;Hamon;UNKNOWN;1;28;31.92
6236;Delannoy;Games;5;83;87.15
6237;Hardy;Tools;2;86;91.16
6238;Perez;Computing;6;28;30.52
6239;Gimenez;UNKNOWN;5;85;97.75
6240;Dupuy;Computing;2;31;35.34
6241;Peron;Furniture;4;71;77.39
6242;Imbert;UNKNOWN;4;23;24.15
6243;Da Silva;Games;4;87;93.09
6244;Legros;UNKNOWN;1;63;72.45
6245;Verdier;Computing;1;95;107.35
6246;Hernandez;Cooking;4;92;100.28
6247;Ramos;UNKNOWN;4;18;19.26
6248;Robert;Cooking;5;73;83.95
6249;Bruneau;Furniture;4;51;55.59
6250;Hamel;Tools;3;11;11.77
6251;Benoit;UNKNOWN;6;51;58.14
6252;Dos Santos;Computing;6;92;103.96000000000001
6253;Ribeiro;UNKNOWN;5;89;93.45
6254;Imbert;UNKNOWN;1;12;13.08
6255;Legrand;Furniture;6;39;44.85
